Employee_ID,Stress_Level,Hours_Worked_Per_Week,Sleep_Quality,Social_Isolation_Rating,Work_Life_Balance_Rating,Productivity_Change,Emotional_Exhaustion,Depersonalization,Reduced_Personal_Accomplishment,Burnout_Score
EMP4666,High,58,Good,2,2,Decrease,0.4750000000000001,0.5,1.0,0.6583333333333333
EMP4667,High,25,Good,1,5,No Change,0.0625,0.0,0.5,0.1875
EMP4668,Medium,20,Average,1,4,Increase,0.25,0.125,0.0,0.125
EMP4669,High,35,Average,3,3,No Change,0.4375,0.5,0.5,0.4791666666666667
EMP4670,Low,30,Poor,5,4,Increase,0.625,0.625,0.0,0.4166666666666667
EMP4671,Low,33,Good,4,5,Increase,0.16250000000000003,0.375,0.0,0.1791666666666667
EMP4672,High,37,Poor,3,1,No Change,0.7125,0.75,0.5,0.6541666666666667
EMP4673,High,22,Good,1,1,Increase,0.025000000000000022,0.5,0.0,0.17500000000000002
EMP4674,High,50,Good,3,4,No Change,0.375,0.375,0.5,0.4166666666666667
EMP4675,Medium,58,Poor,4,2,Increase,0.9750000000000001,0.75,0.0,0.5750000000000001
EMP4676,Low,55,Average,2,2,No Change,0.6875,0.5,0.5,0.5625
EMP4677,High,53,Good,5,1,No Change,0.4125000000000001,1.0,0.5,0.6375000000000001
EMP4678,High,20,Good,2,4,Increase,0.0,0.25,0.0,0.08333333333333333
EMP4679,Low,37,Average,1,4,Decrease,0.4625,0.125,1.0,0.5291666666666667
EMP4680,Medium,60,Poor,1,3,No Change,1.0,0.25,0.5,0.5833333333333334
EMP4681,High,35,Poor,3,4,No Change,0.6875,0.375,0.5,0.5208333333333334
EMP4682,High,39,Poor,5,2,No Change,0.7375,0.875,0.5,0.7041666666666666
EMP4683,Low,21,Average,4,4,Decrease,0.2625,0.5,1.0,0.5875
EMP4684,Low,41,Poor,1,5,Increase,0.7625000000000001,0.0,0.0,0.2541666666666667
EMP4685,High,40,Poor,1,3,No Change,0.75,0.25,0.5,0.5
EMP4686,Medium,45,Average,2,1,No Change,0.5625,0.625,0.5,0.5625
EMP4687,Low,34,Good,4,5,No Change,0.17500000000000004,0.375,0.5,0.35000000000000003
EMP4688,Medium,50,Good,1,3,Increase,0.375,0.25,0.0,0.20833333333333334
EMP4689,Medium,40,Poor,3,3,Increase,0.75,0.5,0.0,0.4166666666666667
EMP4690,High,40,Good,2,5,No Change,0.25,0.125,0.5,0.2916666666666667
EMP4691,Medium,38,Good,2,2,Decrease,0.22500000000000003,0.5,1.0,0.5750000000000001
EMP4692,Low,20,Good,5,4,No Change,0.0,0.625,0.5,0.375
EMP4693,High,35,Average,4,5,Increase,0.4375,0.375,0.0,0.2708333333333333
EMP4694,High,43,Poor,4,3,Decrease,0.7875,0.625,1.0,0.8041666666666667
EMP4695,Low,38,Average,3,2,Increase,0.47500000000000003,0.625,0.0,0.3666666666666667
EMP4696,Low,41,Poor,2,5,No Change,0.7625000000000001,0.125,0.5,0.4625000000000001
EMP4697,Medium,31,Poor,5,3,Increase,0.6375,0.75,0.0,0.46249999999999997
EMP4698,High,27,Poor,3,4,No Change,0.5875,0.375,0.5,0.4875
EMP4699,High,52,Good,1,2,No Change,0.4,0.375,0.5,0.425
EMP4700,Medium,39,Good,3,3,No Change,0.23750000000000004,0.5,0.5,0.41250000000000003
EMP4701,Medium,28,Poor,5,5,No Change,0.6000000000000001,0.5,0.5,0.5333333333333333
EMP4702,Low,20,Good,2,1,No Change,0.0,0.625,0.5,0.375
EMP4703,Low,33,Good,3,4,No Change,0.16250000000000003,0.375,0.5,0.3458333333333334
EMP4704,Medium,25,Good,3,4,Decrease,0.0625,0.375,1.0,0.4791666666666667
EMP4705,High,44,Poor,2,1,No Change,0.8,0.625,0.5,0.6416666666666667
EMP4706,High,49,Good,1,5,No Change,0.36250000000000004,0.0,0.5,0.28750000000000003
EMP4707,Low,22,Poor,5,1,Decrease,0.525,1.0,1.0,0.8416666666666667
EMP4708,Medium,33,Poor,3,5,Decrease,0.6625000000000001,0.25,1.0,0.6375000000000001
EMP4709,Medium,46,Good,2,4,No Change,0.32500000000000007,0.25,0.5,0.3583333333333334
EMP4710,Medium,34,Poor,2,1,No Change,0.675,0.625,0.5,0.6
EMP4711,Low,35,Poor,1,5,Decrease,0.6875,0.0,1.0,0.5625
EMP4712,Low,43,Average,4,2,No Change,0.5375,0.75,0.5,0.5958333333333333
EMP4713,High,56,Average,5,3,Increase,0.7000000000000001,0.75,0.0,0.4833333333333334
EMP4714,Low,36,Average,3,1,Increase,0.45,0.75,0.0,0.39999999999999997
EMP4715,High,52,Average,4,4,Decrease,0.65,0.5,1.0,0.7166666666666667
EMP4716,High,31,Poor,2,1,Increase,0.6375,0.625,0.0,0.42083333333333334
EMP4717,Medium,45,Good,2,1,Decrease,0.3125,0.625,1.0,0.6458333333333334
EMP4718,Low,53,Average,3,1,Increase,0.6625000000000001,0.75,0.0,0.4708333333333334
EMP4719,Low,49,Average,1,5,Increase,0.6125,0.0,0.0,0.2041666666666667
EMP4720,High,60,Average,1,3,Increase,0.75,0.25,0.0,0.3333333333333333
EMP4721,Low,24,Poor,3,3,Decrease,0.55,0.5,1.0,0.6833333333333332
EMP4722,High,58,Poor,4,4,Increase,0.9750000000000001,0.5,0.0,0.4916666666666667
EMP4723,Medium,30,Poor,2,3,Decrease,0.625,0.375,1.0,0.6666666666666666
EMP4724,Medium,40,Poor,3,5,No Change,0.75,0.25,0.5,0.5
EMP4725,High,31,Poor,4,2,Increase,0.6375,0.75,0.0,0.46249999999999997
EMP4726,High,28,Average,3,4,Decrease,0.35000000000000003,0.375,1.0,0.5750000000000001
EMP4727,Low,21,Poor,3,3,Decrease,0.5125,0.5,1.0,0.6708333333333334
EMP4728,High,20,Good,2,2,No Change,0.0,0.5,0.5,0.3333333333333333
EMP4729,Medium,34,Good,3,3,No Change,0.17500000000000004,0.5,0.5,0.39166666666666666
EMP4730,Low,40,Average,3,1,No Change,0.5,0.75,0.5,0.5833333333333334
EMP4731,Medium,24,Poor,3,1,Increase,0.55,0.75,0.0,0.43333333333333335
EMP4732,Low,43,Good,4,1,Increase,0.2875,0.875,0.0,0.3875
EMP4733,High,27,Good,3,5,Decrease,0.08750000000000002,0.25,1.0,0.4458333333333333
EMP4734,High,31,Good,1,3,No Change,0.1375,0.25,0.5,0.29583333333333334
EMP4735,Medium,46,Poor,4,1,No Change,0.8250000000000001,0.875,0.5,0.7333333333333334
EMP4736,Low,56,Average,4,3,Increase,0.7000000000000001,0.625,0.0,0.4416666666666667
EMP4737,Low,20,Good,1,2,Decrease,0.0,0.375,1.0,0.4583333333333333
EMP4738,High,23,Good,4,4,Increase,0.03750000000000003,0.5,0.0,0.1791666666666667
EMP4739,High,54,Poor,1,1,Decrease,0.925,0.5,1.0,0.8083333333333332
EMP4740,Medium,54,Average,1,4,Decrease,0.675,0.125,1.0,0.6
EMP4741,Low,59,Poor,2,5,Decrease,0.9875,0.125,1.0,0.7041666666666666
EMP4742,Medium,21,Good,2,2,Decrease,0.012500000000000011,0.5,1.0,0.5041666666666667
EMP4743,High,40,Good,3,4,Increase,0.25,0.375,0.0,0.20833333333333334
EMP4744,Medium,25,Average,1,5,Decrease,0.3125,0.0,1.0,0.4375
EMP4745,Medium,30,Average,3,1,Increase,0.375,0.75,0.0,0.375
EMP4746,Medium,58,Poor,3,1,Increase,0.9750000000000001,0.75,0.0,0.5750000000000001
EMP4747,Medium,27,Poor,2,4,Decrease,0.5875,0.25,1.0,0.6124999999999999
EMP4748,Low,20,Good,2,4,No Change,0.0,0.25,0.5,0.25
EMP4749,High,47,Poor,5,2,Increase,0.8375,0.875,0.0,0.5708333333333333
EMP4750,High,24,Poor,1,3,Decrease,0.55,0.25,1.0,0.6
EMP4751,High,37,Good,3,1,No Change,0.21250000000000002,0.75,0.5,0.4875
EMP4752,Medium,52,Poor,1,4,Decrease,0.9,0.125,1.0,0.6749999999999999
EMP4753,Medium,53,Average,3,3,Increase,0.6625000000000001,0.5,0.0,0.3875
EMP4754,Medium,48,Poor,5,1,Increase,0.8500000000000001,1.0,0.0,0.6166666666666667
EMP4755,Low,29,Average,1,1,Decrease,0.36250000000000004,0.5,1.0,0.6208333333333333
EMP4756,Low,26,Average,2,2,Increase,0.325,0.5,0.0,0.27499999999999997
EMP4757,Low,35,Average,3,2,Decrease,0.4375,0.625,1.0,0.6875
EMP4758,Medium,50,Average,5,2,No Change,0.625,0.875,0.5,0.6666666666666666
EMP4759,Low,56,Poor,5,4,Decrease,0.9500000000000001,0.625,1.0,0.8583333333333334
EMP4760,High,58,Average,1,2,No Change,0.7250000000000001,0.375,0.5,0.5333333333333333
EMP4761,High,42,Good,1,2,Increase,0.275,0.375,0.0,0.21666666666666667
EMP4762,Low,26,Average,4,2,No Change,0.325,0.75,0.5,0.525
EMP4763,Low,43,Good,5,4,No Change,0.2875,0.625,0.5,0.4708333333333334
EMP4764,Low,34,Poor,3,1,Increase,0.675,0.75,0.0,0.47500000000000003
EMP4765,Low,21,Average,5,3,No Change,0.2625,0.75,0.5,0.5041666666666667
EMP4766,Medium,44,Poor,4,3,Increase,0.8,0.625,0.0,0.47500000000000003
EMP4767,Medium,38,Average,1,1,Decrease,0.47500000000000003,0.5,1.0,0.6583333333333333
EMP4768,Low,32,Good,4,4,No Change,0.15000000000000002,0.5,0.5,0.3833333333333333
EMP4769,High,53,Average,2,5,Decrease,0.6625000000000001,0.125,1.0,0.5958333333333333
EMP4770,Medium,28,Average,5,1,Increase,0.35000000000000003,1.0,0.0,0.45
EMP4771,Low,40,Good,2,3,Increase,0.25,0.375,0.0,0.20833333333333334
EMP4772,Medium,47,Poor,3,3,Increase,0.8375,0.5,0.0,0.4458333333333333
EMP4773,Medium,48,Average,1,1,Increase,0.6000000000000001,0.5,0.0,0.3666666666666667
EMP4774,High,28,Poor,1,5,No Change,0.6000000000000001,0.0,0.5,0.3666666666666667
EMP4775,Low,28,Good,2,2,Decrease,0.10000000000000003,0.5,1.0,0.5333333333333333
EMP4776,High,39,Average,3,1,Decrease,0.48750000000000004,0.75,1.0,0.7458333333333332
EMP4777,Low,39,Poor,1,3,Increase,0.7375,0.25,0.0,0.32916666666666666
EMP4778,Medium,52,Average,3,1,Increase,0.65,0.75,0.0,0.4666666666666666
EMP4779,High,48,Good,5,5,No Change,0.3500000000000001,0.5,0.5,0.45
EMP4780,Low,24,Average,3,1,Increase,0.30000000000000004,0.75,0.0,0.35000000000000003
EMP4781,Medium,48,Poor,4,3,Increase,0.8500000000000001,0.625,0.0,0.4916666666666667
EMP4782,High,24,Poor,3,2,Increase,0.55,0.625,0.0,0.39166666666666666
EMP4783,Low,45,Good,5,2,Decrease,0.3125,0.875,1.0,0.7291666666666666
EMP4784,Medium,23,Good,4,2,Decrease,0.03750000000000003,0.75,1.0,0.5958333333333333
EMP4785,High,52,Average,5,2,Increase,0.65,0.875,0.0,0.5083333333333333
EMP4786,Low,60,Average,2,2,No Change,0.75,0.5,0.5,0.5833333333333334
EMP4787,Medium,31,Poor,4,2,Increase,0.6375,0.75,0.0,0.46249999999999997
EMP4788,High,25,Poor,5,1,Increase,0.5625,1.0,0.0,0.5208333333333334
EMP4789,Low,31,Average,1,4,Decrease,0.3875,0.125,1.0,0.5041666666666667
EMP4790,Low,30,Good,2,1,No Change,0.125,0.625,0.5,0.4166666666666667
EMP4791,Low,46,Average,4,1,No Change,0.5750000000000001,0.875,0.5,0.65
EMP4792,High,49,Good,2,3,No Change,0.36250000000000004,0.375,0.5,0.41250000000000003
EMP4793,Medium,46,Poor,2,3,Decrease,0.8250000000000001,0.375,1.0,0.7333333333333334
EMP4794,Medium,37,Good,3,3,No Change,0.21250000000000002,0.5,0.5,0.4041666666666666
EMP4795,Low,50,Good,3,5,Increase,0.375,0.25,0.0,0.20833333333333334
EMP4796,High,37,Average,5,1,Increase,0.4625,1.0,0.0,0.4875
EMP4797,Low,51,Poor,4,4,Decrease,0.8875000000000001,0.5,1.0,0.7958333333333334
EMP4798,High,32,Good,3,3,Increase,0.15000000000000002,0.5,0.0,0.21666666666666667
EMP4799,Low,44,Average,1,1,No Change,0.55,0.5,0.5,0.5166666666666667
EMP4800,Medium,31,Average,2,5,No Change,0.3875,0.125,0.5,0.33749999999999997
EMP4801,High,51,Poor,5,5,No Change,0.8875000000000001,0.5,0.5,0.6291666666666668
EMP4802,Medium,55,Poor,5,2,Decrease,0.9375,0.875,1.0,0.9375
EMP4803,Medium,47,Good,1,2,Increase,0.3375,0.375,0.0,0.23750000000000002
EMP4804,High,21,Average,4,4,Decrease,0.2625,0.5,1.0,0.5875
EMP4805,Medium,30,Good,4,2,Increase,0.125,0.75,0.0,0.2916666666666667
EMP4806,Medium,32,Good,1,1,Increase,0.15000000000000002,0.5,0.0,0.21666666666666667
EMP4807,Medium,21,Good,4,1,Decrease,0.012500000000000011,0.875,1.0,0.6291666666666667
EMP4808,Low,57,Good,2,4,Increase,0.4625,0.25,0.0,0.23750000000000002
EMP4809,High,46,Good,4,3,Decrease,0.32500000000000007,0.625,1.0,0.65
EMP4810,Low,43,Good,2,1,Increase,0.2875,0.625,0.0,0.30416666666666664
EMP4811,Low,53,Poor,3,2,Decrease,0.9125000000000001,0.625,1.0,0.8458333333333333
EMP4812,Low,32,Good,2,3,Decrease,0.15000000000000002,0.375,1.0,0.5083333333333333
EMP4813,Low,33,Average,2,3,Increase,0.41250000000000003,0.375,0.0,0.2625
EMP4814,Medium,30,Average,1,1,Decrease,0.375,0.5,1.0,0.625
EMP4815,Medium,24,Poor,4,4,Decrease,0.55,0.5,1.0,0.6833333333333332
EMP4816,Medium,30,Average,3,3,Increase,0.375,0.5,0.0,0.2916666666666667
EMP4817,High,58,Good,5,1,Increase,0.4750000000000001,1.0,0.0,0.4916666666666667
EMP4818,Medium,58,Good,3,5,No Change,0.4750000000000001,0.25,0.5,0.4083333333333334
EMP4819,Low,46,Good,1,2,Increase,0.32500000000000007,0.375,0.0,0.23333333333333336
EMP4820,Low,33,Good,4,1,No Change,0.16250000000000003,0.875,0.5,0.5125000000000001
EMP4821,High,37,Poor,5,1,No Change,0.7125,1.0,0.5,0.7374999999999999
EMP4822,Low,49,Average,1,5,Decrease,0.6125,0.0,1.0,0.5375
EMP4823,Medium,47,Poor,4,2,No Change,0.8375,0.75,0.5,0.6958333333333333
EMP4824,Medium,57,Good,5,3,No Change,0.4625,0.75,0.5,0.5708333333333333
EMP4825,High,59,Average,3,4,No Change,0.7375,0.375,0.5,0.5375
EMP4826,Medium,33,Good,3,5,Increase,0.16250000000000003,0.25,0.0,0.1375
EMP4827,Medium,48,Average,5,5,Increase,0.6000000000000001,0.5,0.0,0.3666666666666667
EMP4828,Low,52,Poor,1,3,No Change,0.9,0.25,0.5,0.5499999999999999
EMP4829,Low,39,Average,4,5,Increase,0.48750000000000004,0.375,0.0,0.28750000000000003
EMP4830,Low,45,Average,5,4,Decrease,0.5625,0.625,1.0,0.7291666666666666
EMP4831,Medium,20,Poor,3,3,Increase,0.5,0.5,0.0,0.3333333333333333
EMP4832,Medium,42,Average,1,1,Decrease,0.525,0.5,1.0,0.6749999999999999
EMP4833,High,53,Average,5,3,No Change,0.6625000000000001,0.75,0.5,0.6375000000000001
EMP4834,High,51,Poor,4,4,Increase,0.8875000000000001,0.5,0.0,0.4625000000000001
EMP4835,Medium,37,Good,4,5,No Change,0.21250000000000002,0.375,0.5,0.3625
EMP4836,High,60,Average,5,1,Increase,0.75,1.0,0.0,0.5833333333333334
EMP4837,High,49,Good,5,4,Increase,0.36250000000000004,0.625,0.0,0.32916666666666666
EMP4838,Medium,38,Poor,5,4,Decrease,0.7250000000000001,0.625,1.0,0.7833333333333333
EMP4839,Low,25,Good,5,4,Increase,0.0625,0.625,0.0,0.22916666666666666
EMP4840,Low,54,Good,4,2,Decrease,0.42500000000000004,0.75,1.0,0.725
EMP4841,Medium,36,Average,3,2,No Change,0.45,0.625,0.5,0.525
EMP4842,Medium,42,Good,1,3,Decrease,0.275,0.25,1.0,0.5083333333333333
EMP4843,High,29,Poor,5,5,Decrease,0.6125,0.5,1.0,0.7041666666666666
EMP4844,Medium,51,Poor,1,4,No Change,0.8875000000000001,0.125,0.5,0.5041666666666668
EMP4845,Medium,56,Poor,3,3,No Change,0.9500000000000001,0.5,0.5,0.65
EMP4846,Low,40,Average,2,2,Increase,0.5,0.5,0.0,0.3333333333333333
EMP4847,Low,38,Good,5,3,Decrease,0.22500000000000003,0.75,1.0,0.6583333333333333
EMP4848,High,24,Good,1,2,Decrease,0.050000000000000044,0.375,1.0,0.47500000000000003
EMP4849,High,56,Average,1,4,Decrease,0.7000000000000001,0.125,1.0,0.6083333333333334
EMP4850,High,46,Good,1,5,Decrease,0.32500000000000007,0.0,1.0,0.4416666666666667
EMP4851,Low,21,Good,4,1,Increase,0.012500000000000011,0.875,0.0,0.29583333333333334
EMP4852,High,55,Poor,1,5,Increase,0.9375,0.0,0.0,0.3125
EMP4853,High,21,Average,4,2,No Change,0.2625,0.75,0.5,0.5041666666666667
EMP4854,High,59,Poor,4,1,Decrease,0.9875,0.875,1.0,0.9541666666666666
EMP4855,Medium,59,Good,5,1,Decrease,0.48750000000000004,1.0,1.0,0.8291666666666666
EMP4856,Medium,42,Poor,1,4,Increase,0.775,0.125,0.0,0.3
EMP4857,Low,40,Average,4,1,Decrease,0.5,0.875,1.0,0.7916666666666666
EMP4858,Low,40,Average,4,4,No Change,0.5,0.5,0.5,0.5
EMP4859,High,44,Good,3,4,No Change,0.30000000000000004,0.375,0.5,0.39166666666666666
EMP4860,Low,27,Good,3,4,Increase,0.08750000000000002,0.375,0.0,0.15416666666666667
EMP4861,High,55,Good,1,4,Decrease,0.4375,0.125,1.0,0.5208333333333334
EMP4862,Low,42,Average,3,3,Decrease,0.525,0.5,1.0,0.6749999999999999
EMP4863,Low,43,Average,5,4,Increase,0.5375,0.625,0.0,0.3875
EMP4864,Low,20,Poor,2,5,Decrease,0.5,0.125,1.0,0.5416666666666666
EMP4865,Medium,56,Poor,1,1,No Change,0.9500000000000001,0.5,0.5,0.65
EMP4866,Medium,25,Good,4,5,No Change,0.0625,0.375,0.5,0.3125
EMP4867,High,52,Good,2,5,No Change,0.4,0.125,0.5,0.3416666666666666
EMP4868,Medium,28,Poor,1,1,No Change,0.6000000000000001,0.5,0.5,0.5333333333333333
EMP4869,Low,29,Good,1,5,Decrease,0.11250000000000004,0.0,1.0,0.37083333333333335
EMP4870,High,29,Poor,4,5,No Change,0.6125,0.375,0.5,0.49583333333333335
EMP4871,Medium,38,Good,1,4,No Change,0.22500000000000003,0.125,0.5,0.2833333333333334
EMP4872,Low,26,Good,2,1,Decrease,0.07500000000000001,0.625,1.0,0.5666666666666667
EMP4873,High,53,Average,2,1,Decrease,0.6625000000000001,0.625,1.0,0.7625000000000001
EMP4874,High,60,Average,1,1,Decrease,0.75,0.5,1.0,0.75
EMP4875,Medium,31,Average,1,5,No Change,0.3875,0.0,0.5,0.29583333333333334
EMP4876,Low,32,Poor,3,4,Increase,0.65,0.375,0.0,0.3416666666666666
EMP4877,Medium,54,Poor,4,5,Increase,0.925,0.375,0.0,0.43333333333333335
EMP4878,High,55,Average,4,5,No Change,0.6875,0.375,0.5,0.5208333333333334
EMP4879,Low,21,Poor,4,1,Decrease,0.5125,0.875,1.0,0.7958333333333334
EMP4880,Low,35,Average,4,3,Decrease,0.4375,0.625,1.0,0.6875
EMP4881,High,45,Average,4,3,Decrease,0.5625,0.625,1.0,0.7291666666666666
EMP4882,Low,57,Poor,4,2,Increase,0.9625,0.75,0.0,0.5708333333333333
EMP4883,Medium,51,Good,4,3,No Change,0.38750000000000007,0.625,0.5,0.5041666666666668
EMP4884,Low,50,Good,5,4,Increase,0.375,0.625,0.0,0.3333333333333333
EMP4885,Low,29,Good,2,3,Increase,0.11250000000000004,0.375,0.0,0.1625
EMP4886,Low,37,Poor,2,4,Increase,0.7125,0.25,0.0,0.32083333333333336
EMP4887,High,45,Average,3,4,No Change,0.5625,0.375,0.5,0.4791666666666667
EMP4888,Medium,31,Poor,3,5,Increase,0.6375,0.25,0.0,0.29583333333333334
EMP4889,Low,33,Good,2,1,No Change,0.16250000000000003,0.625,0.5,0.4291666666666667
EMP4890,Low,29,Average,2,1,Decrease,0.36250000000000004,0.625,1.0,0.6625
EMP4891,Medium,26,Good,1,2,Increase,0.07500000000000001,0.375,0.0,0.15
EMP4892,Low,24,Poor,5,4,Decrease,0.55,0.625,1.0,0.725
EMP4893,Low,30,Good,1,3,Decrease,0.125,0.25,1.0,0.4583333333333333
EMP4894,High,56,Average,2,4,Increase,0.7000000000000001,0.25,0.0,0.3166666666666667
EMP4895,Low,42,Poor,1,2,No Change,0.775,0.375,0.5,0.5499999999999999
EMP4896,High,30,Average,1,4,No Change,0.375,0.125,0.5,0.3333333333333333
EMP4897,Medium,45,Good,2,1,Decrease,0.3125,0.625,1.0,0.6458333333333334
EMP4898,Medium,28,Average,3,1,Decrease,0.35000000000000003,0.75,1.0,0.7000000000000001
EMP4899,High,33,Good,5,1,Decrease,0.16250000000000003,1.0,1.0,0.7208333333333333
EMP4900,Low,60,Average,4,5,Increase,0.75,0.375,0.0,0.375
EMP4901,Medium,45,Poor,5,2,Decrease,0.8125,0.875,1.0,0.8958333333333334
EMP4902,Medium,49,Poor,2,5,Increase,0.8625,0.125,0.0,0.32916666666666666
EMP4903,Low,31,Poor,3,3,Decrease,0.6375,0.5,1.0,0.7125
EMP4904,High,59,Average,3,1,Decrease,0.7375,0.75,1.0,0.8291666666666666
EMP4905,Medium,42,Good,1,2,No Change,0.275,0.375,0.5,0.3833333333333333
EMP4906,High,33,Average,2,5,Increase,0.41250000000000003,0.125,0.0,0.1791666666666667
EMP4907,Medium,57,Average,4,4,Increase,0.7125,0.5,0.0,0.4041666666666666
EMP4908,High,48,Poor,2,2,Decrease,0.8500000000000001,0.5,1.0,0.7833333333333333
EMP4909,High,33,Poor,3,3,Decrease,0.6625000000000001,0.5,1.0,0.7208333333333333
EMP4910,Low,56,Average,2,1,Increase,0.7000000000000001,0.625,0.0,0.4416666666666667
EMP4911,High,41,Poor,3,2,Increase,0.7625000000000001,0.625,0.0,0.4625000000000001
EMP4912,High,42,Average,3,4,No Change,0.525,0.375,0.5,0.4666666666666666
EMP4913,Medium,57,Poor,2,3,No Change,0.9625,0.375,0.5,0.6124999999999999
EMP4914,Medium,41,Average,2,4,Increase,0.5125000000000001,0.25,0.0,0.2541666666666667
EMP4915,Medium,31,Good,4,3,Decrease,0.1375,0.625,1.0,0.5875
EMP4916,High,40,Good,4,5,Increase,0.25,0.375,0.0,0.20833333333333334
EMP4917,Medium,51,Poor,2,2,Decrease,0.8875000000000001,0.5,1.0,0.7958333333333334
EMP4918,Medium,24,Average,5,3,Increase,0.30000000000000004,0.75,0.0,0.35000000000000003
EMP4919,Medium,39,Average,5,2,Increase,0.48750000000000004,0.875,0.0,0.45416666666666666
EMP4920,High,49,Poor,4,4,Increase,0.8625,0.5,0.0,0.45416666666666666
EMP4921,Medium,60,Average,1,4,No Change,0.75,0.125,0.5,0.4583333333333333
EMP4922,Low,32,Average,5,4,Decrease,0.4,0.625,1.0,0.6749999999999999
EMP4923,High,38,Poor,3,3,No Change,0.7250000000000001,0.5,0.5,0.5750000000000001
EMP4924,High,31,Poor,3,4,Increase,0.6375,0.375,0.0,0.33749999999999997
EMP4925,Medium,54,Good,2,5,Increase,0.42500000000000004,0.125,0.0,0.18333333333333335
EMP4926,High,44,Poor,5,4,Decrease,0.8,0.625,1.0,0.8083333333333332
EMP4927,Low,25,Average,2,5,No Change,0.3125,0.125,0.5,0.3125
EMP4928,High,33,Poor,1,4,Increase,0.6625000000000001,0.125,0.0,0.2625
EMP4929,High,46,Average,3,3,No Change,0.5750000000000001,0.5,0.5,0.525
EMP4930,Low,20,Average,2,2,Increase,0.25,0.5,0.0,0.25
EMP4931,Low,33,Good,1,2,No Change,0.16250000000000003,0.375,0.5,0.3458333333333334
EMP4932,Medium,20,Poor,1,5,Increase,0.5,0.0,0.0,0.16666666666666666
EMP4933,Low,53,Poor,1,5,Increase,0.9125000000000001,0.0,0.0,0.3041666666666667
EMP4934,High,57,Average,2,2,Decrease,0.7125,0.5,1.0,0.7374999999999999
EMP4935,High,58,Good,1,1,No Change,0.4750000000000001,0.5,0.5,0.4916666666666667
EMP4936,Medium,57,Poor,1,5,No Change,0.9625,0.0,0.5,0.4875
EMP4937,Medium,38,Good,2,4,No Change,0.22500000000000003,0.25,0.5,0.325
EMP4938,Low,22,Good,1,5,Decrease,0.025000000000000022,0.0,1.0,0.3416666666666666
EMP4939,Medium,43,Good,4,1,Increase,0.2875,0.875,0.0,0.3875
EMP4940,Low,20,Average,4,5,Increase,0.25,0.375,0.0,0.20833333333333334
EMP4941,Low,42,Good,5,1,Increase,0.275,1.0,0.0,0.425
EMP4942,High,28,Average,1,5,Increase,0.35000000000000003,0.0,0.0,0.11666666666666668
EMP4943,High,23,Good,3,1,No Change,0.03750000000000003,0.75,0.5,0.4291666666666667
EMP4944,Low,55,Poor,2,2,Decrease,0.9375,0.5,1.0,0.8125
EMP4945,Low,25,Good,1,5,Decrease,0.0625,0.0,1.0,0.3541666666666667
EMP4946,High,34,Poor,2,3,Decrease,0.675,0.375,1.0,0.6833333333333332
EMP4947,High,41,Good,1,5,Decrease,0.26250000000000007,0.0,1.0,0.4208333333333334
EMP4948,Medium,45,Poor,1,4,Increase,0.8125,0.125,0.0,0.3125
EMP4949,Low,28,Poor,3,5,Increase,0.6000000000000001,0.25,0.0,0.2833333333333334
EMP4950,Low,54,Poor,2,3,No Change,0.925,0.375,0.5,0.6
EMP4951,Low,50,Good,3,4,Decrease,0.375,0.375,1.0,0.5833333333333334
EMP4952,Medium,29,Poor,3,1,Decrease,0.6125,0.75,1.0,0.7875
EMP4953,Low,47,Poor,2,1,Decrease,0.8375,0.625,1.0,0.8208333333333333
EMP4954,Low,33,Poor,3,1,Decrease,0.6625000000000001,0.75,1.0,0.8041666666666667
EMP4955,Low,30,Poor,3,2,Decrease,0.625,0.625,1.0,0.75
EMP4956,Medium,25,Good,1,1,No Change,0.0625,0.5,0.5,0.3541666666666667
EMP4957,Low,57,Poor,2,1,No Change,0.9625,0.625,0.5,0.6958333333333333
EMP4958,Low,33,Average,2,2,No Change,0.41250000000000003,0.5,0.5,0.4708333333333334
EMP4959,High,25,Average,5,2,Decrease,0.3125,0.875,1.0,0.7291666666666666
EMP4960,Low,52,Good,5,1,Decrease,0.4,1.0,1.0,0.7999999999999999
EMP4961,Medium,53,Poor,2,1,Increase,0.9125000000000001,0.625,0.0,0.5125000000000001
EMP4962,Medium,26,Average,2,1,Decrease,0.325,0.625,1.0,0.65
EMP4963,Low,44,Poor,1,4,Increase,0.8,0.125,0.0,0.30833333333333335
EMP4964,Medium,36,Average,2,3,Increase,0.45,0.375,0.0,0.27499999999999997
EMP4965,High,41,Average,4,3,Increase,0.5125000000000001,0.625,0.0,0.3791666666666667
EMP4966,Low,20,Average,2,4,No Change,0.25,0.25,0.5,0.3333333333333333
EMP4967,High,40,Good,3,2,No Change,0.25,0.625,0.5,0.4583333333333333
